Name	Rearrangement	Support
S166|IGHV1/OR15-1*02|IGHD2-21*01|IGHJ2*01	V1/OR15-1*02,J2*01	0.9627701346137724
S166|IGHV1/OR15-1*02|IGHD2-21*01|IGHJ2*01	V1/OR15-1*03,J2*01	0.01229919777076562
S166|IGHV1/OR15-1*02|IGHD2-21*01|IGHJ2*01	V1/OR15-1*01,J2*01	0.02459839547220006
S167|IGHV3-53*03|IGHD3-10*01|IGHJ1*01	V3-53*03,J1*01	0.9999937263568212
S168|IGHV2/OR16-5*01|IGHD6-6*01|IGHJ1*01	V2/OR16-5*01,J1*01	0.9999999999946831
S169|IGHV3-16*01|IGHD3-10*02|IGHJ3*01	V3-16*01,J3*01	0.6713720874614569
S169|IGHV3-16*01|IGHD3-10*02|IGHJ3*01	V3-16*01,J3*02	0.3284968629144747
S170|IGHV4/OR15-8*03|IGHD2-2*01|IGHJ5*01	V4/OR15-8*03,J5*01	0.6609833502252794
S170|IGHV4/OR15-8*03|IGHD2-2*01|IGHJ5*01	V4/OR15-8*03,J5*02	0.3254395268543499
S171|IGHV4-34*10|IGHD3-22*01|IGHJ5*01	V4-34*10,J5*01	0.6677893118126607
S171|IGHV4-34*10|IGHD3-22*01|IGHJ5*01	V4-34*10,J5*02	0.3319587043775143
S172|IGHV7-4-1*01|IGHD3-10*01|IGHJ1*01	V7-4-1*01,J1*01	0.9992117582517601
S173|IGHV3-30-3*01|IGHD5-12*01|IGHJ6*03	V3-30-3*01,J6*03	0.6645860540550803
S173|IGHV3-30-3*01|IGHD5-12*01|IGHJ6*03	V3-30-3*01,J6*04	0.3322932323832846
S174|IGHV1/OR21-1*01|IGHD2-2*01|IGHJ4*03	V1/OR21-1*01,J1*01	0.01473895761694739
S174|IGHV1/OR21-1*01|IGHD2-2*01|IGHJ4*03	V1/OR21-1*01,J4*01	0.02116256234737262
S174|IGHV1/OR21-1*01|IGHD2-2*01|IGHJ4*03	V1/OR21-1*01,J4*02	0.01041288044522596
S174|IGHV1/OR21-1*01|IGHD2-2*01|IGHJ4*03	V1/OR21-1*01,J4*03	0.9185689683773773
S174|IGHV1/OR21-1*01|IGHD2-2*01|IGHJ4*03	V1/OR21-1*01,J	0.02463653315520222
S175|IGHV1-69-2*01|IGHD3-22*01|IGHJ3*02	V1-69-2*01,J3*01	0.1097538763652897
S175|IGHV1-69-2*01|IGHD3-22*01|IGHJ3*02	V1-69-2*01,J3*02	0.5568849610225393
S175|IGHV1-69-2*01|IGHD3-22*01|IGHJ3*02	V1-69-2*02,J3*01	0.05488378769493046
S175|IGHV1-69-2*01|IGHD3-22*01|IGHJ3*02	V1-69-2*02,J3*02	0.2784772345492
S1|IGHV3-30-3*01|IGHD5-12*01|IGHJ1*01	V3-30-3*01,J1*01	0.9923029647806302
S2|IGHV1/OR21-1*01|IGHD5-18*01|IGHJ1*01	V1/OR21-1*01,J1*01	0.9995565335029027
S3|IGHV3-30-3*01|IGHD4/OR15-4a*01|IGHJ2*01	V3-30-3*01,J2*01	0.9968771363039797
S4|IGHV4-4*07|IGHD4-11*01|IGHJ3*01	V4-59*10,J3*01	0.228254457252259
S4|IGHV4-4*07|IGHD4-11*01|IGHJ3*01	V4-59*10,J3*02	0.1033300300760747
S4|IGHV4-4*07|IGHD4-11*01|IGHJ3*01	V4-4*07,J3*01	0.4565089133216347
S4|IGHV4-4*07|IGHD4-11*01|IGHJ3*01	V4-4*07,J3*02	0.2066600596166621
S5|IGHV3-43*02|IGHD3-9*01|IGHJ2*01	V3-43*02,J2*01	0.6586998074258417
S5|IGHV3-43*02|IGHD3-9*01|IGHJ2*01	V3,J2*01	0.3412999937463138
S6|IGHV3-38*03|IGHD3-22*01|IGHJ1*01	V3-38*03,J1*01	0.9990954375493647
S7|IGHV2-5*08|IGHD3-16*02|IGHJ5*02	V2-5*08,J5*01	0.02071914468974702
S7|IGHV2-5*08|IGHD3-16*02|IGHJ5*02	V2-5*08,J5*02	0.6202887087745872
S7|IGHV2-5*08|IGHD3-16*02|IGHJ5*02	V2-5*02,J5*01	0.01035947883657467
S7|IGHV2-5*08|IGHD3-16*02|IGHJ5*02	V2-5*02,J5*02	0.3101415549405589
S8|IGHV4-38-2*02|IGHD5-12*01|IGHJ2*01	V4-38-2*01,J2*01	0.3333243172771462
S8|IGHV4-38-2*02|IGHD5-12*01|IGHJ2*01	V4-38-2*02,J2*01	0.6666486359906488
S9|IGHV4-38-2*02|IGHD3-16*02|IGHJ5*01	V4-38-2*01,J5*01	0.2222243017887752
S9|IGHV4-38-2*02|IGHD3-16*02|IGHJ5*01	V4-38-2*01,J5*02	0.1111068564830682
S9|IGHV4-38-2*02|IGHD3-16*02|IGHJ5*01	V4-38-2*02,J5*01	0.4444486041369958
S9|IGHV4-38-2*02|IGHD3-16*02|IGHJ5*01	V4-38-2*02,J5*02	0.2222137132458459
S10|IGHV7-4-1*04|IGHD6-6*01|IGHJ3*01	V7-4-1*05,J3*01	0.2224849048905087
S10|IGHV7-4-1*04|IGHD6-6*01|IGHJ3*01	V7-4-1*05,J3*02	0.1105733262428791
S10|IGHV7-4-1*04|IGHD6-6*01|IGHJ3*01	V7-4-1*04,J3*01	0.4449696963964909
S10|IGHV7-4-1*04|IGHD6-6*01|IGHJ3*01	V7-4-1*04,J3*02	0.2211465961345005
S11|IGHV1-58*01|IGHD2-15*01|IGHJ3*01	V1-58*02,J3*01	0.01279484998252846
S11|IGHV1-58*01|IGHD2-15*01|IGHJ3*01	V1-58*01,J3*01	0.6559342316373495
S11|IGHV1-58*01|IGHD2-15*01|IGHJ3*01	V1-58*01,J3*02	0.3249326838751985
S12|IGHV3/OR16-8*01|IGHD1-20*01|IGHJ3*02	V3/OR16-8*02,J3*01	0.03335542144616297
S12|IGHV3/OR16-8*01|IGHD1-20*01|IGHJ3*02	V3/OR16-8*02,J3*02	0.2999779017962539
S12|IGHV3/OR16-8*01|IGHD1-20*01|IGHJ3*02	V3/OR16-8*01,J3*01	0.06671084591785378
S12|IGHV3/OR16-8*01|IGHD1-20*01|IGHJ3*02	V3/OR16-8*01,J3*02	0.5999558308022225
S13|IGHV3/OR16-13*01|IGHD3/OR15-3a*01|IGHJ4*03	V3/OR16-13*01,J3*01	0.6579366081265919
S13|IGHV3/OR16-13*01|IGHD3/OR15-3a*01|IGHJ4*03	V3/OR16-13*01,J3*02	0.1249195167136716
S13|IGHV3/OR16-13*01|IGHD3/OR15-3a*01|IGHJ4*03	V3/OR16-13*01,J6*03	0.01367271561859305
S13|IGHV3/OR16-13*01|IGHD3/OR15-3a*01|IGHJ4*03	V3/OR16-13*01,J6*01	0.04035860199708391
S13|IGHV3/OR16-13*01|IGHD3/OR15-3a*01|IGHJ4*03	V3/OR16-13*01,J6*02	0.07967437965240362
S13|IGHV3/OR16-13*01|IGHD3/OR15-3a*01|IGHJ4*03	V3/OR16-13*01,J6*04	0.01298101301935166
S13|IGHV3/OR16-13*01|IGHD3/OR15-3a*01|IGHJ4*03	V3/OR16-13*01,J4*03	0.01706013130728769
S13|IGHV3/OR16-13*01|IGHD3/OR15-3a*01|IGHJ4*03	V3/OR16-13*01,J	0.03081060175260437
S14|IGHV3-53*02|IGHD1/OR15-1a*01|IGHJ5*01	V3-53*02,J5*01	0.6492088356617371
S14|IGHV3-53*02|IGHD1/OR15-1a*01|IGHJ5*01	V3-53*02,J5*02	0.3199650783703857
S14|IGHV3-53*02|IGHD1/OR15-1a*01|IGHJ5*01	V3-53*03,J5*01	0.0177439960665933
S15|IGHV1/OR15-5*02|IGHD6-13*01|IGHJ5*01	V1/OR15-5*02,J5*01	0.6700307659935856
S15|IGHV1/OR15-5*02|IGHD6-13*01|IGHJ5*01	V1/OR15-5*02,J5*02	0.3298940818834419
S16|IGHV3-30-3*03|IGHD2/OR15-2a*01|IGHJ6*04	V3-30-3*02,J6*02	0.1110726464893009
S16|IGHV3-30-3*03|IGHD2/OR15-2a*01|IGHJ6*04	V3-30-3*02,J6*04	0.2204673817049274
S16|IGHV3-30-3*03|IGHD2/OR15-2a*01|IGHJ6*04	V3-30*01,J6*02	0.1110735466343609
S16|IGHV3-30-3*03|IGHD2/OR15-2a*01|IGHJ6*04	V3-30*01,J6*04	0.2204691683970681
S16|IGHV3-30-3*03|IGHD2/OR15-2a*01|IGHJ6*04	V3-30,J6*02	0.111077098183152
S16|IGHV3-30-3*03|IGHD2/OR15-2a*01|IGHJ6*04	V3-30,J6*04	0.2204762178434236
S17|IGHV3-21*03|IGHD4/OR15-4a*01|IGHJ2*01	V3-21*03,J2*01	0.9973164419343917
S18|IGHV3/OR16-13*01|IGHD3-16*01|IGHJ2*01	V3/OR16-13*01,J2*01	0.9999162220429779
S19|IGHV3-49*05|IGHD4-11*01|IGHJ2*01	V3-49*05,J2*01	0.999219979335221
S20|IGHV2/OR16-5*01|IGHD5-18*01|IGHJ6*04	V2/OR16-5*01,J6*02	0.3337597565525078
S20|IGHV2/OR16-5*01|IGHD5-18*01|IGHJ6*04	V2/OR16-5*01,J6*04	0.6656081346320817
S21|IGHV3-11*03|IGHD1-14*01|IGHJ6*04	V3-11*03,J6*01	0.01004607783790804
S21|IGHV3-11*03|IGHD1-14*01|IGHJ6*04	V3-11*03,J6*02	0.3357906637053403
S21|IGHV3-11*03|IGHD1-14*01|IGHJ6*04	V3-11*03,J6*04	0.6514892273243793
S22|IGHV6-1*01|IGHD1-1*01|IGHJ5*01	V6-1*01,J5*01	0.444447579437509
S22|IGHV6-1*01|IGHD1-1*01|IGHJ5*01	V6-1*01,J5*02	0.2222141090362939
S22|IGHV6-1*01|IGHD1-1*01|IGHJ5*01	V6-1*02,J5*01	0.2222203682242559
S22|IGHV6-1*01|IGHD1-1*01|IGHJ5*01	V6-1*02,J5*02	0.1111053438454225
S23|IGHV3-15*07|IGHD2-8*02|IGHJ4*03	V3-15*07,J4*03	0.9850261271455799
S24|IGHV3/OR16-10*01|IGHD1/OR15-1a*01|IGHJ1*01	V3/OR16-10*01,J1*01	0.9991748101323931
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01	V3-64*05,J5*01	0.01547007096376898
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01	V3-64*05,J1*01	0.03364912330973793
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01	V3-64*05,J4*01	0.05704561390662766
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01	V3-64*05,J4*02	0.02810763523520543
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01	V3-64*05,J4*03	0.02810763616004742
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01	V3-64*05,J	0.01530321471444667
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01	V3-64D*06,J5*01	0.05901128441780387
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01	V3-64D*06,J1*01	0.1283561006727876
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01	V3-64D*06,J4*01	0.217603070788506
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01	V3-64D*06,J4*02	0.1072178441237409
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01	V3-64D*06,J4*03	0.1072178476515925
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01	V3-64D*06,J	0.05837480371847757
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01	V3,J5*01	0.01248192617312803
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01	V3,J1*01	0.0271495763611096
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01	V3,J4*01	0.04602688267887671
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01	V3,J4*02	0.02267846273806436
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01	V3,J4*03	0.02267846348426711
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01	V3,J	0.01234729929323563
S176|IGHV3-15*04|IGHD4-11*01|IGHJ4*02	V3-15*04,J1*01	0.04519844112858718
S176|IGHV3-15*04|IGHD4-11*01|IGHJ4*02	V3-15*04,J4*02	0.9169127689714783
S177|IGHV2-26*01|IGHD2-8*01|IGHJ5*02	V2-26*01,J5*02	0.9996187612626198
S178|IGHV1-2*01|IGHD1-20*01|IGHJ1*01	V1-2*01,J1*01	0.9999914740504301
S179|IGHV1-2*01|IGHD6-25*01|IGHJ1*01	V1-2*01,J1*01	0.9999991917077122
S180|IGHV3-33*01|IGHD2/OR15-2a*01|IGHJ1*01	V3-33*04,J1*01	0.2379130600857685
S180|IGHV3-33*01|IGHD2/OR15-2a*01|IGHJ1*01	V3-33*01,J5*02	0.01298670866706326
S180|IGHV3-33*01|IGHD2/OR15-2a*01|IGHJ1*01	V3-33*01,J1*01	0.4758260140216963
S180|IGHV3-33*01|IGHD2/OR15-2a*01|IGHJ1*01	V3-33*02,J1*01	0.2379131536886016
S181|IGHV3/OR16-6*02|IGHD2-8*02|IGHJ3*01	V3/OR16-6*02,J3*01	0.669764325844868
S181|IGHV3/OR16-6*02|IGHD2-8*02|IGHJ3*01	V3/OR16-6*02,J3*02	0.3302352816111695
S182|IGHV3-35*01|IGHD1-14*01|IGHJ6*04	V3-35*01,J6*02	0.3337516617104445
S182|IGHV3-35*01|IGHD1-14*01|IGHJ6*04	V3-35*01,J6*04	0.6655919913055719
S183|IGHV1-46*02|IGHD6-13*01|IGHJ6*04	V1-46*02,J6*01	0.01470857335147458
S183|IGHV1-46*02|IGHD6-13*01|IGHJ6*04	V1-46*02,J6*02	0.3379060265487102
S183|IGHV1-46*02|IGHD6-13*01|IGHJ6*04	V1-46*02,J6*04	0.6463943611684603
S184|IGHV3-74*03|IGHD6-6*01|IGHJ5*02	V3-74*03,J5*02	0.9996242731745194
S185|IGHV1-58*02|IGHD3-10*02|IGHJ6*03	V1-58*02,J6*03	0.4444441756843208
S185|IGHV1-58*02|IGHD3-10*02|IGHJ6*03	V1-58*02,J6*04	0.2222222251745104
S185|IGHV1-58*02|IGHD3-10*02|IGHJ6*03	V1-58*01,J6*03	0.2222219988368395
S185|IGHV1-58*02|IGHD3-10*02|IGHJ6*03	V1-58*01,J6*04	0.1111110680845672
S186|IGHV3-64D*06|IGHD1-14*01|IGHJ1*01	V3-64*05,J1*01	0.1773790217524903
S186|IGHV3-64D*06|IGHD1-14*01|IGHJ1*01	V3-64D*06,J1*01	0.679783598461385
S186|IGHV3-64D*06|IGHD1-14*01|IGHJ1*01	V3,J1*01	0.1428371147656596
S187|IGHV1-2*02|IGHD2-2*01|IGHJ3*01	V1-2*05,J3*01	0.1383515807703163
S187|IGHV1-2*02|IGHD2-2*01|IGHJ3*01	V1-2*05,J3*02	0.04744391029203592
S187|IGHV1-2*02|IGHD2-2*01|IGHJ3*01	V1-2*02,J3*01	0.2766996346136364
S187|IGHV1-2*02|IGHD2-2*01|IGHJ3*01	V1-2*02,J3*02	0.09488661112042074
S187|IGHV1-2*02|IGHD2-2*01|IGHJ3*01	V1-2*02,J4*03	0.01217123492485769
S187|IGHV1-2*02|IGHD2-2*01|IGHJ3*01	V1-2*04,J3*01	0.138349817009234
S187|IGHV1-2*02|IGHD2-2*01|IGHJ3*01	V1-2*04,J3*02	0.04744330545816196
S187|IGHV1-2*02|IGHD2-2*01|IGHJ3*01	V1-2*03,J3*01	0.1383498165132183
S187|IGHV1-2*02|IGHD2-2*01|IGHJ3*01	V1-2*03,J3*02	0.04744330528806689
S188|IGHV3-7*03|IGHD1-7*01|IGHJ6*04	V3-7*03,J6*02	0.3330075049578202
S188|IGHV3-7*03|IGHD1-7*01|IGHJ6*04	V3-7*03,J6*04	0.6641079394441239
S189|IGHV2-70*10|IGHD3-22*01|IGHJ6*03	V2-70*10,J6*03	0.661654619767696
S189|IGHV2-70*10|IGHD3-22*01|IGHJ6*03	V2-70*10,J6*04	0.3308711436986655
S190|IGHV1-69*02|IGHD2/OR15-2a*01|IGHJ4*01	V1-69*02,J5*01	0.03811206174833928
S190|IGHV1-69*02|IGHD2/OR15-2a*01|IGHJ4*01	V1-69*02,J1*01	0.06861979518752627
S190|IGHV1-69*02|IGHD2/OR15-2a*01|IGHJ4*01	V1-69*02,J4*01	0.1231358784868073
S190|IGHV1-69*02|IGHD2/OR15-2a*01|IGHJ4*01	V1-69*02,J4*02	0.06016516796460515
S190|IGHV1-69*02|IGHD2/OR15-2a*01|IGHJ4*01	V1-69*02,J4*03	0.3365414772656089
S190|IGHV1-69*02|IGHD2/OR15-2a*01|IGHJ4*01	V1-69*02,J	0.03576824553866179
S190|IGHV1-69*02|IGHD2/OR15-2a*01|IGHJ4*01	V1-69*04,J5*01	0.01905659182841667
S190|IGHV1-69*02|IGHD2/OR15-2a*01|IGHJ4*01	V1-69*04,J1*01	0.03431090757757863
S190|IGHV1-69*02|IGHD2/OR15-2a*01|IGHJ4*01	V1-69*04,J4*01	0.06156975162486063
S190|IGHV1-69*02|IGHD2/OR15-2a*01|IGHJ4*01	V1-69*04,J4*02	0.0300834695262733
S190|IGHV1-69*02|IGHD2/OR15-2a*01|IGHJ4*01	V1-69*04,J4*03	0.1682756920350166
S190|IGHV1-69*02|IGHD2/OR15-2a*01|IGHJ4*01	V1-69*04,J	0.01788464922600428
S191|IGHV3-72*01|IGHD3-10*02|IGHJ5*02	V3-72*01,J5*02	0.6664165608433569
S191|IGHV3-72*01|IGHD3-10*02|IGHJ5*02	V3-72*02,J5*02	0.3332081684551822
S192|IGHV1/OR15-9*01|IGHD2-15*01|IGHJ5*01	V1/OR15-9*01,J5*01	0.6700780143025966
S192|IGHV1/OR15-9*01|IGHD2-15*01|IGHJ5*01	V1/OR15-9*01,J5*02	0.3299173449010717
S193|IGHV4-28*05|IGHD6-13*01|IGHJ3*01	V4-28*05,J3*01	0.4213575321131751
S193|IGHV4-28*05|IGHD6-13*01|IGHJ3*01	V4-28*05,J3*02	0.1736730798221056
S193|IGHV4-28*05|IGHD6-13*01|IGHJ3*01	V4-28*05,J6*01	0.01993908589842534
S193|IGHV4-28*05|IGHD6-13*01|IGHJ3*01	V4-28*05,J6*02	0.03959838328905235
S193|IGHV4-28*05|IGHD6-13*01|IGHJ3*01	V4-28*02,J3*01	0.2106787675496221
S193|IGHV4-28*05|IGHD6-13*01|IGHJ3*01	V4-28*02,J3*02	0.08683654052644446
S193|IGHV4-28*05|IGHD6-13*01|IGHJ3*01	V4-28*02,J6*02	0.01979919178483874
S194|IGHV1/OR15-1*01|IGHD3-9*01|IGHJ1*01	V1/OR15-1*02,J1*01	0.2494777960879568
S194|IGHV1/OR15-1*01|IGHD3-9*01|IGHJ1*01	V1/OR15-1*03,J1*01	0.249477796898439
S194|IGHV1/OR15-1*01|IGHD3-9*01|IGHJ1*01	V1/OR15-1*01,J1*01	0.4989554835640515
S195|IGHV3-21*04|IGHD3-16*02|IGHJ3*01	V3-21*04,J3*01	0.6600270379141623
S195|IGHV3-21*04|IGHD3-16*02|IGHJ3*01	V3-21*04,J3*02	0.3280284791829814
S196|IGHV3-48*01|IGHD1-14*01|IGHJ2*01	V3-48*04,J2*01	0.0162045077531198
S196|IGHV3-48*01|IGHD1-14*01|IGHJ2*01	V3-48*01,J2*01	0.7872031793658171
S196|IGHV3-48*01|IGHD1-14*01|IGHJ2*01	V3-48*02,J2*01	0.1961044865810379
S197|IGHV4/OR15-8*01|IGHD5/OR15-5a*01|IGHJ1*01	V4/OR15-8*03,J1*01	0.249986249510481
S197|IGHV4/OR15-8*01|IGHD5/OR15-5a*01|IGHJ1*01	V4/OR15-8*01,J1*01	0.4999722452719282
S197|IGHV4/OR15-8*01|IGHD5/OR15-5a*01|IGHJ1*01	V4/OR15-8*02,J1*01	0.2499862488165747
S198|IGHV1/OR15-9*01|IGHD1-26*01|IGHJ4*02	V1/OR15-9*01,J3*01	0.3742274685215899
S198|IGHV1/OR15-9*01|IGHD1-26*01|IGHJ4*02	V1/OR15-9*01,J3*02	0.05416632536913856
S198|IGHV1/OR15-9*01|IGHD1-26*01|IGHJ4*02	V1/OR15-9*01,J6*03	0.01377920029517329
S198|IGHV1/OR15-9*01|IGHD1-26*01|IGHJ4*02	V1/OR15-9*01,J6*01	0.1415696370219146
S198|IGHV1/OR15-9*01|IGHD1-26*01|IGHJ4*02	V1/OR15-9*01,J6*02	0.2811527228830582
S198|IGHV1/OR15-9*01|IGHD1-26*01|IGHJ4*02	V1/OR15-9*01,J6*04	0.05560602779329186
S198|IGHV1/OR15-9*01|IGHD1-26*01|IGHJ4*02	V1/OR15-9*01,J1*01	0.03595397473259206
S198|IGHV1/OR15-9*01|IGHD1-26*01|IGHJ4*02	V1/OR15-9*01,J4*02	0.0140222332370127
S198|IGHV1/OR15-9*01|IGHD1-26*01|IGHJ4*02	V1/OR15-9*01,J	0.01156941901035721
S199|IGHV1/OR15-9*01|IGHD2-21*01|IGHJ2*01	V1/OR15-9*01,J2*01	0.9999999170885829
S200|IGHV4-38-2*02|IGHD2/OR15-2a*01|IGHJ3*02	V4-38-2*01,J3*01	0.03475313243034261
S200|IGHV4-38-2*02|IGHD2/OR15-2a*01|IGHJ3*02	V4-38-2*01,J3*02	0.2985802003678339
S200|IGHV4-38-2*02|IGHD2/OR15-2a*01|IGHJ3*02	V4-38-2*02,J3*01	0.06950626501050616
S200|IGHV4-38-2*02|IGHD2/OR15-2a*01|IGHJ3*02	V4-38-2*02,J3*02	0.5971604020228486
S276|IGHV1-69*05|IGHD7-27*01|IGHJ6*02	V1-69*12,J6*01	0.1100753183958322
S276|IGHV1-69*05|IGHD7-27*01|IGHJ6*02	V1-69*12,J6*02	0.2201505775672987
S276|IGHV1-69*05|IGHD7-27*01|IGHJ6*02	V1-69*05,J6*01	0.218738889293712
S276|IGHV1-69*05|IGHD7-27*01|IGHJ6*02	V1-69*05,J6*02	0.4374776608982621
S277|IGHV3-48*03|IGHD1-14*01|IGHJ2*01	V3-48*03,J2*01	0.9999917666887344
S278|IGHV2-26*01|IGHD2/OR15-2a*01|IGHJ6*04	V2-26*01,J6*02	0.3337577638951901
S278|IGHV2-26*01|IGHD2/OR15-2a*01|IGHJ6*04	V2-26*01,J6*04	0.6656041607290147
S279|IGHV4-28*04|IGHD4-11*01|IGHJ5*01	V4-28*04,J3*01	0.9426431232532881
S279|IGHV4-28*04|IGHD4-11*01|IGHJ5*01	V4-28*04,J6*02	0.01771384310644399
S280|IGHV3-66*01|IGHD1-20*01|IGHJ6*01	V3-66*01,J6*01	0.9903077617486258
S281|IGHV1-18*01|IGHD2-21*01|IGHJ6*01	V1-18*03,J6*01	0.1899624188513754
S281|IGHV1-18*01|IGHD2-21*01|IGHJ6*01	V1-18*01,J6*01	0.3799313127033089
S281|IGHV1-18*01|IGHD2-21*01|IGHJ6*01	V1-18*01,J6*02	0.01879909129555516
S281|IGHV1-18*01|IGHD2-21*01|IGHJ6*01	V1-18*04,J6*01	0.1899624186661662
S281|IGHV1-18*01|IGHD2-21*01|IGHJ6*01	V1-18*02,J6*01	0.1899624174896038
S282|IGHV4-61*08|IGHD7-27*01|IGHJ6*03	V4-61*08,J6*03	0.6637573904297763
S282|IGHV4-61*08|IGHD7-27*01|IGHJ6*03	V4-61*08,J6*04	0.3318789003145772
S283|IGHV3-16*01|IGHD4-11*01|IGHJ1*01	V3-16*01,J1*01	0.9998989020106487
S284|IGHV3-20*02|IGHD1/OR15-1a*01|IGHJ1*01	V3-20*02,J1*01	0.995455518917267
S285|IGHV3/OR16-13*01|IGHD4-23*01|IGHJ4*03	V3/OR16-13*01,J5*01	0.1134434270533864
S285|IGHV3/OR16-13*01|IGHD4-23*01|IGHJ4*03	V3/OR16-13*01,J1*01	0.1384853898458457
S285|IGHV3/OR16-13*01|IGHD4-23*01|IGHJ4*03	V3/OR16-13*01,J4*01	0.1205939224446756
S285|IGHV3/OR16-13*01|IGHD4-23*01|IGHJ4*03	V3/OR16-13*01,J4*02	0.05880011030011681
S285|IGHV3/OR16-13*01|IGHD4-23*01|IGHJ4*03	V3/OR16-13*01,J4*03	0.5048453840074217
S285|IGHV3/OR16-13*01|IGHD4-23*01|IGHJ4*03	V3/OR16-13*01,J	0.06310894382945489
S286|IGHV1-69D*01|IGHD2-2*03|IGHJ1*01	V1-69D*01,J1*01	0.8096112213650727
S286|IGHV1-69D*01|IGHD2-2*03|IGHJ1*01	V1-69*03,J1*01	0.1882659608160451
S287|IGHV3-25*04|IGHD1-14*01|IGHJ2*01	V3-25*04,J2*01	0.9999999999695137
S288|IGHV3-NL1*01|IGHD2-15*01|IGHJ6*02	V3-NL1*01,J6*01	0.3290034249019292
S288|IGHV3-NL1*01|IGHD2-15*01|IGHJ6*02	V3-NL1*01,J6*02	0.6580062825343995
S288|IGHV3-NL1*01|IGHD2-15*01|IGHJ6*02	V3-NL1*01,J6*04	0.01298926899904406
S289|IGHV3-38*02|IGHD2-8*01|IGHJ2*01	V3-38*02,J2*01	0.4999996871228254
S289|IGHV3-38*02|IGHD2-8*01|IGHJ2*01	V3-38*03,J2*01	0.2500001545513353
S289|IGHV3-38*02|IGHD2-8*01|IGHJ2*01	V3-38*01,J2*01	0.2500001545654325
S290|IGHV3-NL1*01|IGHD1-7*01|IGHJ1*01	V3-NL1*01,J1*01	0.999922204357846
S291|IGHV3-21*02|IGHD2-21*01|IGHJ4*01	V3-21*02,J5*01	0.08956777237767759
S291|IGHV3-21*02|IGHD2-21*01|IGHJ4*01	V3-21*02,J1*01	0.1788425692028174
S291|IGHV3-21*02|IGHD2-21*01|IGHJ4*01	V3-21*02,J4*01	0.3218967799222339
S291|IGHV3-21*02|IGHD2-21*01|IGHJ4*01	V3-21*02,J4*02	0.1569152617986965
S291|IGHV3-21*02|IGHD2-21*01|IGHJ4*01	V3-21*02,J4*03	0.1569152670360627
S291|IGHV3-21*02|IGHD2-21*01|IGHJ4*01	V3-21*02,J	0.09297730566866405
S292|IGHV3-20*02|IGHD5-24*01|IGHJ5*02	V3-20*02,J2*01	0.01663288274480626
S292|IGHV3-20*02|IGHD5-24*01|IGHJ5*02	V3-20*02,J5*01	0.03904731215009421
S292|IGHV3-20*02|IGHD5-24*01|IGHJ5*02	V3-20*02,J5*02	0.9260173828975103
S293|IGHV1-45*02|IGHD1/OR15-1a*01|IGHJ4*03	V1-45*02,J4*03	0.4996592827110146
S293|IGHV1-45*02|IGHD1/OR15-1a*01|IGHJ4*03	V1-45*01,J4*03	0.2498296132876314
S293|IGHV1-45*02|IGHD1/OR15-1a*01|IGHJ4*03	V1-45*03,J4*03	0.2498296133294396
S294|IGHV1-24*01|IGHD2-15*01|IGHJ6*03	V1-24*01,J6*03	0.6665400060136177
S294|IGHV1-24*01|IGHD2-15*01|IGHJ6*03	V1-24*01,J6*04	0.3334221671534023
S295|IGHV1/OR15-9*01|IGHD6-19*01|IGHJ6*01	V1/OR15-9*01,J6*01	0.9837113531975051
S295|IGHV1/OR15-9*01|IGHD6-19*01|IGHJ6*01	V1/OR15-9*01,J6*02	0.01584144383671053
S296|IGHV1/OR15-1*02|IGHD2/OR15-2a*01|IGHJ2*01	V1/OR15-1*02,J2*01	0.9974690047757129
S297|IGHV3-38-3*01|IGHD5-18*01|IGHJ6*02	V3-38-3*01,J6*01	0.3191500672147581
S297|IGHV3-38-3*01|IGHD5-18*01|IGHJ6*02	V3-38-3*01,J6*02	0.6383003317377258
S297|IGHV3-38-3*01|IGHD5-18*01|IGHJ6*02	V3-38-3*01,J6*04	0.04251572980589344
S298|IGHV1-3*02|IGHD6-6*01|IGHJ2*01	V1-3*02,J2*01	0.9999979076863243
S299|IGHV3-9*01|IGHD4-17*01|IGHJ6*02	V3-9*02,J6*01	0.08121042261438255
S299|IGHV3-9*01|IGHD4-17*01|IGHJ6*02	V3-9*02,J6*02	0.1624208452110155
